user_id	user_name	count	blankcount	v1count	firstedit	firsteditv1	firsteditblank	days_active	mean_date	mean_date_weighted	countlocalness	v1countlocalness	v2countlocalness
2292329	miftajnh	61563	0	60433	2014-08-27	2014-08-27	NULL	17	2014-10-15	2014-10-19	0.6536	0.6562	0.5384
2035517	wind rose	3	0	3	2014-04-17	2014-04-17	NULL	1	2014-04-17	2014-04-17	1.0	1.0	NULL
629341	kelurahan petojo selatan	75	0	75	2012-03-15	2012-03-15	NULL	1	2012-03-15	2012-03-15	1.0	1.0	NULL
629297	kelurahan Kebon Kosong	119	0	97	2012-03-15	2012-03-15	NULL	1	2012-03-15	2012-03-15	0.4958	1.0	0.1538
1768207	anditibia	18	0	7	2013-10-08	2013-10-08	NULL	1	2013-10-08	2013-10-08	0.9	1.0	0.8462
629281	Kelurahan Kembang Melati	377	0	369	2012-03-15	2012-03-15	NULL	1	2012-03-15	2012-03-15	1.0	1.0	1.0
2177472	oglex11	496	0	364	2014-07-11	2014-07-11	NULL	7	2014-09-26	2014-09-01	0.2546	0.2074	0.6839
1749590	Tarom	31	0	29	2013-09-19	2013-09-25	NULL	3	2013-09-25	2013-10-01	0.1292	0.1676	0.0299
633617	pulo gebang	287	0	287	2012-03-20	2012-03-20	NULL	1	2012-03-20	2012-03-20	1.0	1.0	NULL
564986	vitajaringan	34	0	33	2011-12-07	2011-12-07	NULL	1	2011-12-07	2011-12-07	0.0859	0.093	0.0244
1696892	ramdayz	3	0	3	2013-07-31	2013-07-31	NULL	1	2013-07-31	2013-07-31	1.0	1.0	-0.0
2789964	Ahmad Fahrurozi	10	0	10	2015-03-28	2015-03-28	NULL	2	2015-04-01	2015-04-03	1.0	1.0	NULL
105979	raja_semut	5	0	0	2009-03-12	NULL	NULL	1	2009-03-12	2009-03-12	0.0238	NULL	0.0238
1393328	shreyas208	74	0	74	2013-04-26	2013-04-26	NULL	1	2013-04-26	2013-04-26	1.0	1.0	NULL
633618	kelurahan_baru	647	0	647	2012-03-20	2012-03-20	NULL	1	2012-03-20	2012-03-20	1.0	1.0	NULL
477540	ridhwan	8	0	8	2011-06-27	2011-06-27	NULL	1	2011-06-27	2011-06-27	1.0	1.0	-0.0
2016467	Wahyu Ramadhan	11	0	11	2014-04-04	2014-04-04	NULL	1	2014-04-04	2014-04-04	1.0	1.0	NULL
71490	Hari Danarbroto	621	8	399	2008-10-05	2008-10-05	2008-10-05	2	2008-10-07	2008-10-05	0.7657	0.7808	0.74
449353	ardyan	18	0	16	2011-05-05	2011-05-05	NULL	3	2011-05-09	2011-05-11	1.0	1.0	1.0
1762663	azis ramon	10	0	10	2013-10-02	2013-10-02	NULL	1	2013-10-02	2013-10-02	1.0	1.0	-0.0
2258344	Nikesh23	4	0	4	2014-08-13	2014-08-13	NULL	1	2014-08-13	2014-08-13	0.4444	0.4444	NULL
1688650	fajran	596	2	574	2013-10-09	2013-10-09	2013-10-19	5	2013-10-24	2013-10-20	0.9755	0.9863	0.7586
66391	geozeisig	19	0	19	2015-12-03	2015-12-03	NULL	2	2015-12-14	2015-12-14	0.0	0.0001	0.0
2340206	dianawani	1	0	1	2014-09-17	2014-09-17	NULL	1	2014-09-17	2014-09-17	1.0	1.0	NULL
474418	mqd90	69	0	50	2011-06-27	2011-06-27	NULL	1	2011-06-27	2011-06-27	0.9452	1.0	0.8261
640786	kelapadua	739	0	692	2012-03-28	2012-03-28	NULL	1	2012-03-28	2012-03-28	0.9622	1.0	0.6184
2579292	The Skrillex	4	0	4	2015-01-16	2015-01-16	NULL	1	2015-01-16	2015-01-16	0.5714	1.0	0.0
2924066	NoobFirst	1	0	0	2015-05-18	NULL	NULL	1	2015-05-18	2015-05-18	1.0	NULL	1.0
77523	Danu	225	2	189	2008-11-04	2008-11-04	2008-11-04	5	2010-10-01	2011-07-13	0.784	0.84	0.5806
652760	Arleno	2	0	1	2012-04-09	2012-04-09	NULL	1	2012-04-09	2012-04-09	1.0	1.0	NULL
110212	toolking	5	0	0	2012-03-30	NULL	NULL	1	2012-03-30	2012-03-30	0.001	0.0	0.0052
617270	Riyani Gani	403	0	403	2012-03-15	2012-03-15	NULL	3	2012-03-26	2012-03-24	0.9877	1.0	0.0
