user_id	user_name	count	blankcount	v1count	firstedit	firsteditv1	firsteditblank	days_active	mean_date	mean_date_weighted	countlocalness	v1countlocalness
2675902	roberthl7	1	0	0	2015-02-17	NULL	NULL	1	2015-02-17	2015-02-17	1.0	NULL
72865	Foulish	13	0	0	2008-10-12	NULL	NULL	1	2008-10-12	2008-10-12	1.0	NULL
2431493	daphnelazarus	1	0	1	2014-10-29	2014-10-29	NULL	1	2014-10-29	2014-10-29	NULL	1.0
422358	JenK	8	0	8	2013-12-11	2013-12-11	NULL	1	2013-12-11	2013-12-11	0.129	0.127
1879887	loxodrome	1	0	1	2014-01-12	2014-01-12	NULL	1	2014-01-12	2014-01-12	1.0	1.0
350549	f00bar	35	0	18	2015-05-18	2015-05-18	NULL	4	2015-05-21	2015-05-21	0.0001	0.0001
2068167	Moto-pass (Motorcycle Training)	4	0	0	2014-05-09	NULL	NULL	1	2014-05-09	2014-05-09	1.0	NULL
1194273	nyir	55	0	44	2015-08-05	2015-08-05	NULL	2	2015-08-06	2015-08-05	0.9821	0.9778
2192340	Henry Compson	2	0	2	2014-07-17	2014-07-17	NULL	1	2014-07-17	2014-07-17	1.0	1.0
451140	Raphael Keymer	1	0	1	2011-05-08	2011-05-08	NULL	1	2011-05-08	2011-05-08	1.0	1.0
40397	Zartbitter	36	0	2	2010-10-06	2011-05-12	NULL	3	2011-01-02	2011-05-01	0.0	0.0
2304831	desiredhome	3	0	3	2014-09-01	2014-09-01	NULL	1	2014-09-01	2014-09-01	1.0	1.0
399713	cptjack	1	0	1	2014-05-25	2014-05-25	NULL	1	2014-05-25	2014-05-25	0.0286	0.0909
24296	Lasse Havelund	12	0	3	2015-06-21	2015-06-21	NULL	2	2015-08-27	2015-07-02	0.8	1.0
2290584	Sam Nicholson	5	0	4	2014-08-26	2014-08-26	NULL	1	2014-08-26	2014-08-26	0.04	0.0354
228974	joecorcoran	1	0	0	2010-02-04	NULL	NULL	1	2010-02-04	2010-02-04	NULL	NULL
1931097	OldLion	24	0	0	2014-03-31	NULL	NULL	1	2014-03-31	2014-03-31	0.0221	0.0
2562062	rhysjohnston_	1	0	1	2015-01-09	2015-01-09	NULL	1	2015-01-09	2015-01-09	1.0	1.0
1196342	Fatima Ali	1	0	1	2013-01-13	2013-01-13	NULL	1	2013-01-13	2013-01-13	NULL	1.0
2219985	ethelmermaid	5	0	2	2015-12-05	2015-12-05	NULL	1	2015-12-05	2015-12-05	0.0007	0.0005
509559	officeplusltd	67	0	66	2011-08-21	2011-08-21	NULL	1	2011-08-21	2011-08-21	1.0	1.0
3244353	Hollyy	31	0	31	2015-10-01	2015-10-01	NULL	1	2015-10-01	2015-10-01	0.0607	0.0647
220669	Phil M	535	0	345	2010-01-21	2010-01-21	NULL	6	2011-10-05	2012-01-07	0.0163	0.0192
190354	roymendonca	1	0	1	2009-10-26	2009-10-26	NULL	1	2009-10-26	2009-10-26	1.0	1.0
