user_name	date	count	v1count	blankcount
meppen7	2013-02-26	3	2	0
meppen7	2013-03-01	40	21	0
muetho	2009-07-23	1	1	0
muetho	2010-10-28	5	5	0
myscode	2013-01-11	1	0	0
mzve	2012-01-06	206	187	13
mzve	2012-01-07	3	1	0
mzve	2012-01-08	1	1	0
mzve	2012-01-13	189	101	3
nhoffm	2008-04-13	154	153	37
nolfj	2014-06-14	41	41	0
nubarron	2013-03-25	1	0	0
nubarron	2013-04-17	11	11	0
parukhin	2011-09-27	3	0	0
philmas	2010-05-13	18484	18484	206
philmas	2010-05-16	1	1	0
philmas	2010-06-02	1	1	0
philmas	2014-12-28	1	1	0
phono	2010-12-07	134	129	0
pnorman_mechanical	2014-07-31	78	0	0
pnorman_mechanical	2014-08-08	78	0	0
pschonmann	2012-12-09	3	0	0
rabenkind	2011-01-08	2	1	0
rabenkind	2011-01-09	18	11	0
salix01	2013-11-20	15	9	0
skobbler	2012-10-24	1	0	0
sobzeros	2011-07-10	1260	144	0
sobzeros	2012-01-23	61	61	0
sobzeros	2012-06-21	1705	1554	0
sobzeros	2013-02-20	11	9	0
sobzeros	2014-08-23	8	8	0
sobzeros	2014-08-27	107	0	0
sobzeros	2014-08-28	112	66	0
sobzeros	2014-09-03	341	271	0
sobzeros	2014-12-27	96	83	0
tavmap	2008-03-01	8	8	6
tavmap	2008-03-02	1	0	0
tavmap	2008-03-09	2	2	2
tavmap	2008-03-12	2	1	1
tavmap	2008-03-19	1	0	0
theonlytruth	2012-06-27	25	0	0
theophrastos	2010-11-28	1	0	0
tomrrr	2013-12-07	1	0	0
tomrrr	2014-01-03	39	39	0
venerdi	2014-03-09	21	4	0
vheim	2009-05-16	468	462	35
vialma	2013-11-26	17	15	0
wandsecacher	2013-03-20	2	0	0
werner2101	2011-01-08	2	0	0
werner2101	2011-01-09	1	0	0
willyeno	2010-09-04	33	33	0
woodpeck_repair	2012-12-11	3	0	0
xybot	2011-01-19	1	0	0
zaizone	2013-06-10	1	1	0
zaizone	2013-07-02	1090	380	0
zaizone	2013-07-10	1081	445	0
zaizone	2013-07-11	3894	1948	0
zaizone	2013-07-13	204	178	0
zaizone	2013-07-14	1502	1188	0
zaizone	2013-07-15	177	130	0
zaizone	2013-07-16	1867	1579	1
zaizone	2014-11-26	236	210	10
zaizone	2014-11-28	120	83	1
zaizone	2015-01-15	89	86	0
zebaze	2013-03-27	75	58	0
