date	count	v1count	blankcount
2007-09-22	72	72	0
2007-09-23	1480	1480	25
2007-09-24	297	297	26
2007-09-25	536	536	22
2007-09-26	937	937	11
2007-09-27	1258	1258	27
2007-09-28	448	448	0
2007-09-29	636	636	1
2007-09-30	609	609	2
2007-10-01	456	456	0
2007-10-02	905	905	7
2007-10-03	411	411	9
2007-10-04	722	722	1
2007-10-05	180	180	0
2007-10-06	163	163	0
2007-10-07	215	114	0
2007-10-08	112	49	0
2007-10-09	545	291	4
2007-10-10	246	195	0
2007-10-11	756	456	12
2007-10-12	1096	523	5
2007-10-13	503	173	0
2007-10-14	470	164	0
2007-10-15	1228	387	4
2007-10-16	2623	944	7
2007-10-17	2119	813	3
2007-10-18	3161	1285	1
2007-10-19	2528	1248	5
2007-10-20	2510	1107	13
2007-10-21	131	61	1
2007-10-22	579	320	0
2007-10-23	925	374	2
2007-10-24	3232	1460	4
2007-10-25	2151	740	5
2007-10-26	1221	447	4
2007-10-27	1614	823	7
2007-10-28	436	93	6
2007-10-29	1554	526	1
2007-10-30	2333	661	17
2007-10-31	1323	230	0
2007-11-01	1425	540	4
2007-11-02	3077	1467	13
2007-11-03	1621	545	2
2007-11-04	3400	1603	13
2007-11-05	1935	653	0
2007-11-06	6428	1162	0
2007-11-07	3440	719	0
2007-11-08	3016	761	0
2007-11-09	3032	967	0
2007-11-10	1196	656	0
2007-11-11	1233	474	0
2007-11-12	2325	1283	0
2007-11-13	2614	1362	0
2007-11-14	2202	831	0
2007-11-15	1440	863	4
2007-11-16	835	413	0
2007-11-17	789	507	0
2007-11-18	1304	754	2
2007-11-19	1583	1065	8
2007-11-20	2512	1588	0
2007-11-21	1857	1284	2
2007-11-22	2931	2474	15
2007-11-23	1488	932	0
2007-11-24	659	539	0
2007-11-25	1181	809	0
2007-11-26	5040	2002	1
2007-11-27	226	108	0
2007-11-28	1284	665	0
2007-11-29	1796	1301	2
2007-11-30	1083	724	1
2007-12-01	723	277	0
2007-12-02	280	236	0
2007-12-03	259	165	0
2007-12-04	1090	525	0
2007-12-05	1204	781	0
2007-12-06	412	259	0
2007-12-07	163	105	0
2007-12-08	431	308	0
2007-12-09	1830	689	0
2007-12-10	1245	585	0
2007-12-11	2324	1316	2
