date	count	v1count	blankcount
2012-11-02	42679	40831	0
2012-11-08	800	250	0
2012-11-09	418	340	0
2012-11-10	67	0	0
2012-11-14	152	143	0
2012-11-16	346	196	0
2012-11-17	2071	1838	0
2012-11-19	1	0	0
2012-11-20	29710	29710	0
2012-11-21	22523	22523	0
2012-11-22	89150	88873	0
2012-11-23	252	2	0
2012-11-25	262521	261737	0
2012-11-26	641719	641206	0
2012-11-29	287648	287442	1
2012-11-30	120	12	0
2012-12-01	54693	53718	0
2012-12-02	2583	88	0
2012-12-03	173	171	0
2012-12-08	1	1	0
2012-12-09	197	1	0
2012-12-10	368	337	0
2012-12-11	1	0	0
2012-12-15	138	129	0
2012-12-28	1300	176	0
2012-12-29	882	562	0
2012-12-30	3083	2461	0
2012-12-31	1994	1081	0
2013-01-01	3786	2221	0
2013-01-02	4242	1754	0
2013-01-03	1192	847	0
2013-01-04	184	1	0
2013-01-05	194	0	0
2013-01-06	567	4	0
2013-01-07	99	0	0
2013-01-08	8	5	0
2013-01-10	198	1	0
2013-01-11	374	0	0
2013-01-12	480	0	0
2013-01-14	94	0	0
2013-01-15	24	0	0
2013-01-16	160	0	0
2013-01-20	894	241	0
2013-01-21	57	0	0
2013-01-23	212	1	0
2013-01-24	259	1	0
2013-01-25	863	11	0
2013-01-26	97	0	0
2013-01-27	72	72	0
2013-01-28	1	0	0
2013-01-30	49	8	0
2013-01-31	164	109	0
2013-02-01	277	205	1
2013-02-04	13730	13659	0
2013-02-05	651	435	0
2013-02-06	542	395	0
2013-02-07	52	24	0
2013-02-08	387	237	0
2013-02-09	212	86	0
2013-02-10	681	679	0
2013-02-12	16	8	0
2013-02-13	2271	1647	1
2013-02-14	3715	3272	0
2013-02-15	1129	477	0
2013-02-16	480	375	0
2013-02-17	644	314	0
2013-02-18	868	523	0
2013-02-19	13	1	0
2013-02-21	1015	442	0
2013-02-24	662	423	0
2013-02-25	1518	1245	0
2013-02-27	1011	821	0
2013-02-28	1865	1120	0
2013-03-01	106	92	0
2013-03-02	51	45	0
2013-03-03	227	115	0
2013-03-04	952	823	0
2013-03-05	11	3	0
2013-03-06	1106	981	0
2013-03-10	74	37	0
2013-03-11	127	78	0
2013-03-13	176	165	0
2013-03-14	95	38	0
2013-03-19	16	16	0
2013-03-20	1	0	0
2013-03-22	2	0	0
2013-03-23	8	1	0
2013-03-24	146	133	3
2013-03-25	38	7	0
2013-03-26	29	18	0
2013-03-27	161	130	0
2013-04-04	144	69	0
2013-04-05	32	15	0
2013-04-07	23	20	0
2013-04-08	3	1	0
2013-04-11	38115	37658	0
2013-04-12	6976	6967	0
2013-04-13	4212	4180	0
2013-04-14	7	3	0
2013-04-15	564	381	0
2013-04-16	1	0	0
2013-04-17	12127	12018	0
2013-04-18	879	792	0
2013-04-19	930	788	0
2013-04-21	10456	8638	0
2013-04-22	1409	292	0
2013-04-23	86	32	0
2013-04-24	25920	25634	0
2013-04-25	48730	48730	0
2013-04-26	464	232	0
2013-04-27	1434	160	0
2013-04-28	4742	2962	0
2013-04-29	1682	1448	0
2013-04-30	522	275	0
2013-05-01	1490	505	0
2013-05-02	7526	6082	0
2013-05-03	15445	14263	0
2013-05-04	32079	31241	0
2013-05-05	43234	40639	0
2013-05-06	6384	6376	0
2013-05-07	1522	1504	0
2013-05-08	14	14	0
2013-05-10	20652	20441	0
2013-05-12	118619	118489	0
2013-05-13	103	0	0
2013-05-14	796	470	0
2013-05-15	9827	9645	0
