user_id	user_name	count	blankcount	v1count	firstedit	firsteditv1	firsteditblank	days_active	mean_date	mean_date_weighted	countlocalness	v1countlocalness	v2countlocalness
1172032	juanjo17	1	0	1	2012-12-29	2012-12-29	NULL	1	2012-12-28	2012-12-28	1.0	1.0	NULL
1881265	Channel_Islands_NPS	4687	15	4687	2014-04-08	2014-04-08	2014-04-08	2	2014-04-09	2014-04-08	0.0389	0.0696	0.0
157344	frankee65	6	0	5	2009-08-14	2009-08-14	NULL	1	2009-08-14	2009-08-14	0.0952	0.122	0.0455
79401	Alexander Avtanski	8	0	0	2015-07-04	NULL	NULL	1	2015-07-04	2015-07-04	0.0001	0.0	0.0001
458109	BMCRACING	64	0	64	2011-06-04	2011-06-04	NULL	1	2011-06-04	2011-06-04	0.014	0.0169	0.0
867630	eltylor	25	0	7	2012-09-08	2012-09-08	NULL	3	2013-08-18	2013-04-02	0.0097	0.0095	0.0097
296591	pktgumby	6	0	6	2010-06-01	2010-06-01	NULL	1	2010-06-01	2010-06-01	1.0	1.0	-0.0
253164	palewire	12122	0	11302	2012-11-19	2012-11-19	NULL	88	2013-04-07	2013-03-04	0.7244	0.7376	0.5803
52797	hofoen	341	0	80	2014-07-03	2014-07-04	NULL	9	2015-04-29	2015-01-30	0.0008	0.0005	0.0011
108969	Buffalo960	2	0	1	2014-06-05	2014-06-05	NULL	1	2014-06-04	2014-06-04	1.0	1.0	NULL
115653	jacobolus	432	0	42	2009-04-09	2009-04-09	NULL	1	2009-04-09	2009-04-09	0.1705	0.9545	0.1567
83421	Larry Gilbert	11	0	11	2014-11-05	2014-11-05	NULL	1	2014-11-05	2014-11-05	0.0027	0.0057	0.0
499162	Peppzilla	552	0	492	2011-08-01	2011-08-01	NULL	4	2011-08-03	2011-08-03	0.965	1.0	0.75
2497300	har777	106	0	84	2015-04-13	2015-04-13	NULL	5	2015-04-15	2015-04-15	0.0126	0.0133	0.0106
148800	AndreasPr	150	0	150	2012-07-14	2012-07-14	NULL	4	2012-12-17	2013-02-21	0.0075	0.0093	0.0
39060	madek	24	0	19	2013-06-24	2013-06-24	NULL	1	2013-06-23	2013-06-23	0.0002	0.0003	0.0001
1777422	maliciousboy	1	0	1	2013-10-17	2013-10-17	NULL	1	2013-10-17	2013-10-17	1.0	1.0	NULL
27735	Ellen taurich	4	0	0	2008-02-17	NULL	NULL	1	2008-02-17	2008-02-17	0.1667	NULL	0.1667
1996999	jsp09	21	0	2	2014-03-22	2014-03-22	NULL	1	2014-03-21	2014-03-21	0.9545	1.0	0.95
2050137	Jo89195	189	0	175	2016-01-02	2016-01-02	NULL	2	2016-01-04	2016-01-04	0.0252	0.0265	0.0155
305169	Nic Cha Kim	4	0	1	2013-12-06	2013-12-06	NULL	2	2013-12-06	2013-12-06	1.0	1.0	1.0
1832883	Jake Strine	4	0	0	2014-05-01	NULL	NULL	2	2014-05-02	2014-05-03	0.0	0.0	0.0
1749508	Kat Konstantinidis	112	0	112	2013-09-18	2013-09-18	NULL	1	2013-09-18	2013-09-18	0.1769	0.2718	0.0
27107	GWRoss	1569	2	1315	2008-02-11	2008-02-11	2014-12-07	14	2013-06-26	2013-09-17	0.9788	1.0	0.8819
679234	ajmolis	1	0	1	2012-05-11	2012-05-11	NULL	1	2012-05-10	2012-05-10	1.0	1.0	NULL
3271778	Map Dragon	98	0	89	2015-09-29	2015-09-29	NULL	8	2015-10-12	2015-10-10	0.8033	1.0	0.2727
2365792	charles philips	313	0	257	2014-09-28	2014-09-28	NULL	9	2014-10-12	2014-10-07	0.8892	0.9809	0.6222
3439233	Mark George	1	0	0	2015-12-07	NULL	NULL	1	2015-12-06	2015-12-06	1.0	NULL	1.0
354372	parviizz	1	0	1	2010-10-16	2010-10-16	NULL	1	2010-10-15	2010-10-15	NULL	1.0	-0.0
712208	richard worl	193	0	156	2012-11-29	2012-12-04	NULL	3	2012-12-02	2012-12-04	0.0004	0.0004	0.0003
62133	Tim BL	51	0	20	2009-01-13	2009-02-02	NULL	2	2009-01-23	2009-01-28	0.0013	0.0008	0.0023
82820	Mark_S	3	0	3	2012-11-24	2012-11-24	NULL	2	2012-11-25	2012-11-25	0.0	0.0	0.0
445671	flierfy	8	0	4	2012-03-01	2012-03-01	NULL	2	2014-01-31	2013-08-09	0.0001	0.0001	0.0002
1963010	dmlol	5	0	5	2014-03-02	2014-03-02	NULL	1	2014-03-02	2014-03-02	0.7143	0.8333	0.0
93593	Richard Schave	259	0	166	2009-10-20	2009-10-20	NULL	24	2010-05-13	2010-04-12	1.0	1.0	1.0
1751737	Skybunny	316	0	241	2014-06-28	2015-06-05	NULL	4	2015-04-30	2015-06-03	0.001	0.0013	0.0006
