user_id	user_name	count	blankcount	v1count	firstedit	firsteditv1	firsteditblank	days_active	mean_date	mean_date_weighted
1887181	fauretienne	1235	0	1235	2014-02-08	2014-02-08	NULL	1	2014-02-08	2014-02-08
2525330	Anaguiros	2	0	0	2015-06-16	NULL	NULL	1	2015-06-16	2015-06-16
1719966	eu75	4	0	3	2013-08-21	2013-08-21	NULL	1	2013-08-21	2013-08-21
87697	daniel_leygnat	1	0	1	2013-07-30	2013-07-30	NULL	1	2013-07-30	2013-07-30
269249	Jérôme Huchard	8	0	0	2010-04-18	NULL	NULL	1	2010-04-18	2010-04-18
755578	nykolas1981	7	0	2	2012-07-24	2012-07-24	NULL	1	2012-07-24	2012-07-24
3277833	brichard92	4	0	4	2015-10-01	2015-10-01	NULL	1	2015-10-01	2015-10-01
3196422	Vladimir Aguilera Alfaro	9	0	8	2015-08-29	2015-08-29	NULL	2	2015-08-30	2015-08-30
498730	pat91120	163	0	55	2011-07-31	2011-07-31	NULL	4	2013-06-09	2012-09-04
1744558	Olivier LONZI	1	0	1	2013-09-14	2013-09-14	NULL	1	2013-09-14	2013-09-14
2496241	Alexandre Moine	4	0	4	2014-12-03	2014-12-03	NULL	1	2014-12-03	2014-12-03
314273	WooldoorSockbat	2	0	2	2013-06-12	2013-06-12	NULL	1	2013-06-12	2013-06-12
131255	Psyllos	41	0	25	2013-05-09	2013-05-09	NULL	3	2013-05-11	2013-05-11
3503802	NelsonSteinmetz	1	0	1	2016-01-05	2016-01-05	NULL	1	2016-01-05	2016-01-05
201359	wambacher	6	0	1	2012-01-01	2013-05-29	NULL	2	2012-09-14	2012-03-27
896469	flange	170	0	168	2012-09-20	2012-09-20	NULL	1	2012-09-20	2012-09-20
1078256	panzer95	154	0	132	2012-11-23	2012-11-23	NULL	7	2012-11-28	2012-11-29
123598	Phyce	113	0	79	2009-05-11	2009-05-11	NULL	3	2009-05-16	2009-05-15
1175301	nur_ich	2	0	0	2014-06-10	NULL	NULL	1	2014-06-10	2014-06-10
3531009	Edward Janson	4	0	2	2016-01-14	2016-01-14	NULL	1	2016-01-14	2016-01-14
1741270	Sébastien Castiel (Ubiflow)	47	0	45	2013-10-29	2013-10-29	NULL	21	2014-03-04	2014-04-06
310677	AlphaTiger	20562	0	19492	2011-08-10	2011-08-10	NULL	30	2012-05-16	2011-09-11
297482	don-vip	1250	0	561	2011-05-15	2011-06-04	NULL	9	2011-06-09	2011-06-12
49892	Benjamin Pineau	5	0	5	2008-08-16	2008-08-16	NULL	1	2008-08-16	2008-08-16
471344	stefanirinkov	1	0	1	2015-03-04	2015-03-04	NULL	1	2015-03-04	2015-03-04
628876	fastlock	5	0	5	2012-03-14	2012-03-14	NULL	1	2012-03-14	2012-03-14
3089631	seiji91	10	0	9	2015-07-24	2015-07-24	NULL	2	2015-07-26	2015-07-26
702174	roquette011	13	0	9	2012-06-12	2012-06-12	NULL	1	2012-06-12	2012-06-12
19237	Aurelien Jacobs	530	0	118	2008-04-28	2008-04-28	NULL	28	2009-01-06	2008-12-11
3218700	Radio Campus France	1	0	1	2015-09-06	2015-09-06	NULL	1	2015-09-06	2015-09-06
3080264	lourd	39	0	8	2015-07-21	2015-07-21	NULL	8	2015-08-23	2015-08-02
2665908	TimoBr	2	0	0	2015-02-14	NULL	NULL	1	2015-02-14	2015-02-14
664738	Maxence 95	23	0	17	2012-04-24	2012-04-24	NULL	4	2012-05-01	2012-04-27
908876	Montmartremama	3	0	2	2012-09-22	2012-09-22	NULL	1	2012-09-22	2012-09-22
1544899	lanemap	59	0	57	2013-06-14	2013-06-14	NULL	4	2014-02-19	2013-09-03
1864212	raldyfr	4	0	0	2014-01-02	NULL	NULL	1	2014-01-02	2014-01-02
2515572	La Cyclofficine de Pantin	2	0	0	2014-12-11	NULL	NULL	1	2014-12-11	2014-12-11
2070989	FlorianPerucchetti	20	0	3	2014-05-19	2014-05-19	NULL	2	2014-05-20	2014-05-19
632913	World Placement	1	0	1	2012-03-19	2012-03-19	NULL	1	2012-03-19	2012-03-19
1552756	mdibango	1	0	1	2013-06-16	2013-06-16	NULL	1	2013-06-16	2013-06-16
1072240	cmif4	28037	0	20212	2012-12-07	2012-12-07	NULL	133	2013-10-02	2013-10-21
7079	mapwitch	50	0	15	2010-04-09	2010-04-09	NULL	2	2010-07-08	2010-08-13
77901	santiagorr	1	0	1	2014-07-29	2014-07-29	NULL	1	2014-07-29	2014-07-29
58788	Remi Colomb	8	0	6	2009-08-18	2009-08-18	NULL	2	2009-08-24	2009-08-19
318986	Freestyle1984	1	0	0	2011-09-09	NULL	NULL	1	2011-09-09	2011-09-09
173745	Moze	1428	0	739	2009-09-16	2009-09-16	NULL	9	2011-10-21	2011-09-14
109327	OverQuantum	115	0	98	2014-06-11	2014-06-11	NULL	2	2014-06-12	2014-06-11
397428	Gingko	1	0	0	2011-01-27	NULL	NULL	1	2011-01-27	2011-01-27
2804265	JeanMimi	2	0	1	2015-04-03	2015-04-03	NULL	1	2015-04-03	2015-04-03
696723	Fabienamnet	8	0	8	2013-05-19	2013-05-19	NULL	1	2013-05-19	2013-05-19
338295	manux	4	0	3	2011-10-22	2011-10-22	NULL	1	2011-10-22	2011-10-22
617929	sircoolk	212	0	188	2012-03-05	2012-03-05	NULL	4	2012-10-07	2012-11-07
